row,col,lon,lat,elevation_m
50,74,-57.024444,-25.608889,260.00
50,75,-57.024167,-25.608889,268.00
50,76,-57.023889,-25.608889,270.00
50,77,-57.023611,-25.608889,271.00
50,78,-57.023333,-25.608889,274.00
50,79,-57.023056,-25.608889,279.00
50,80,-57.022778,-25.608889,281.00
50,81,-57.022500,-25.608889,283.00
50,82,-57.022222,-25.608889,286.00
50,83,-57.021944,-25.608889,287.00
50,84,-57.021667,-25.608889,290.00
50,85,-57.021389,-25.608889,292.00
50,86,-57.021111,-25.608889,294.00
50,87,-57.020833,-25.608889,297.00
50,88,-57.020556,-25.608889,299.00
50,89,-57.020278,-25.608889,299.00
50,90,-57.020000,-25.608889,300.00
50,91,-57.019722,-25.608889,304.00
50,92,-57.019444,-25.608889,307.00
50,93,-57.019167,-25.608889,311.00
50,94,-57.018889,-25.608889,315.00
50,95,-57.018611,-25.608889,319.00
50,96,-57.018333,-25.608889,324.00
50,97,-57.018056,-25.608889,322.00
50,98,-57.017778,-25.608889,325.00
50,99,-57.017500,-25.608889,329.00
50,100,-57.017222,-25.608889,324.00
50,101,-57.016944,-25.608889,325.00
50,102,-57.016667,-25.608889,330.00
50,103,-57.016389,-25.608889,333.00
50,104,-57.016111,-25.608889,336.00
50,105,-57.015833,-25.608889,339.00
50,106,-57.015556,-25.608889,341.00
50,107,-57.015278,-25.608889,341.00
51,0,-57.045000,-25.609167,303.00
51,1,-57.044722,-25.609167,303.00
51,2,-57.044444,-25.609167,295.00
51,3,-57.044167,-25.609167,285.00
51,4,-57.043889,-25.609167,277.00
51,5,-57.043611,-25.609167,270.00
51,6,-57.043333,-25.609167,268.00
51,7,-57.043056,-25.609167,268.00
51,8,-57.042778,-25.609167,264.00
51,9,-57.042500,-25.609167,262.00
51,10,-57.042222,-25.609167,260.00
51,11,-57.041944,-25.609167,258.00
51,12,-57.041667,-25.609167,257.00
51,13,-57.041389,-25.609167,255.00
51,14,-57.041111,-25.609167,251.00
51,15,-57.040833,-25.609167,249.00
51,16,-57.040556,-25.609167,246.00
51,17,-57.040278,-25.609167,244.00
51,18,-57.040000,-25.609167,242.00
51,19,-57.039722,-25.609167,238.00
51,20,-57.039444,-25.609167,236.00
51,21,-57.039167,-25.609167,232.00
51,22,-57.038889,-25.609167,229.00
51,23,-57.038611,-25.609167,226.00
51,24,-57.038333,-25.609167,223.00
51,25,-57.038056,-25.609167,221.00
51,26,-57.037778,-25.609167,217.00
51,27,-57.037500,-25.609167,212.00
51,28,-57.037222,-25.609167,208.00
51,29,-57.036944,-25.609167,204.00
51,30,-57.036667,-25.609167,200.00
51,31,-57.036389,-25.609167,198.00
51,32,-57.036111,-25.609167,195.00
51,33,-57.035833,-25.609167,193.00
51,34,-57.035556,-25.609167,192.00
51,35,-57.035278,-25.609167,189.00
51,36,-57.035000,-25.609167,189.00
51,37,-57.034722,-25.609167,186.00
51,38,-57.034444,-25.609167,181.00
51,39,-57.034167,-25.609167,173.00
51,40,-57.033889,-25.609167,174.00
51,41,-57.033611,-25.609167,173.00
51,42,-57.033333,-25.609167,172.00
51,43,-57.033056,-25.609167,173.00
51,44,-57.032778,-25.609167,174.00
51,45,-57.032500,-25.609167,177.00
51,46,-57.032222,-25.609167,176.00
51,47,-57.031944,-25.609167,181.00
51,48,-57.031667,-25.609167,184.00
51,49,-57.031389,-25.609167,190.00
51,50,-57.031111,-25.609167,194.00
51,51,-57.030833,-25.609167,196.00
51,52,-57.030556,-25.609167,194.00
51,53,-57.030278,-25.609167,203.00
51,54,-57.030000,-25.609167,204.00
51,55,-57.029722,-25.609167,204.00
51,56,-57.029444,-25.609167,206.00
51,57,-57.029167,-25.609167,210.00
51,58,-57.028889,-25.609167,218.00
51,59,-57.028611,-25.609167,218.00
51,60,-57.028333,-25.609167,217.00
51,61,-57.028056,-25.609167,222.00
51,62,-57.027778,-25.609167,225.00
51,63,-57.027500,-25.609167,232.00
51,64,-57.027222,-25.609167,231.00
51,65,-57.026944,-25.609167,232.00
51,66,-57.026667,-25.609167,236.00
51,67,-57.026389,-25.609167,243.00
51,68,-57.026111,-25.609167,249.00
51,69,-57.025833,-25.609167,251.00
51,70,-57.025556,-25.609167,253.00
51,71,-57.025278,-25.609167,255.00
51,72,-57.025000,-25.609167,255.00
51,73,-57.024722,-25.609167,253.00
51,74,-57.024444,-25.609167,256.00
51,75,-57.024167,-25.609167,263.00
51,76,-57.023889,-25.609167,272.00
51,77,-57.023611,-25.609167,275.00
51,78,-57.023333,-25.609167,273.00
51,79,-57.023056,-25.609167,279.00
51,80,-57.022778,-25.609167,278.00
51,81,-57.022500,-25.609167,279.00
51,82,-57.022222,-25.609167,286.00
51,83,-57.021944,-25.609167,286.00
51,84,-57.021667,-25.609167,288.00
51,85,-57.021389,-25.609167,289.00
51,86,-57.021111,-25.609167,293.00
51,87,-57.020833,-25.609167,292.00
51,88,-57.020556,-25.609167,294.00
51,89,-57.020278,-25.609167,298.00
51,90,-57.020000,-25.609167,297.00
51,91,-57.019722,-25.609167,303.00
51,92,-57.019444,-25.609167,308.00
51,93,-57.019167,-25.609167,315.00
51,94,-57.018889,-25.609167,322.00
51,95,-57.018611,-25.609167,328.00
51,96,-57.018333,-25.609167,332.00
51,97,-57.018056,-25.609167,332.00
51,98,-57.017778,-25.609167,334.00
51,99,-57.017500,-25.609167,333.00
51,100,-57.017222,-25.609167,326.00
51,101,-57.016944,-25.609167,326.00
51,102,-57.016667,-25.609167,328.00
51,103,-57.016389,-25.609167,331.00
51,104,-57.016111,-25.609167,335.00
51,105,-57.015833,-25.609167,338.00
51,106,-57.015556,-25.609167,341.00
51,107,-57.015278,-25.609167,343.00
52,0,-57.045000,-25.609444,288.00
52,1,-57.044722,-25.609444,288.00
52,2,-57.044444,-25.609444,283.00
52,3,-57.044167,-25.609444,275.00
52,4,-57.043889,-25.609444,269.00
52,5,-57.043611,-25.609444,266.00
52,6,-57.043333,-25.609444,265.00
52,7,-57.043056,-25.609444,267.00
52,8,-57.042778,-25.609444,262.00
52,9,-57.042500,-25.609444,258.00
52,10,-57.042222,-25.609444,257.00
52,11,-57.041944,-25.609444,255.00
52,12,-57.041667,-25.609444,255.00
52,13,-57.041389,-25.609444,253.00
52,14,-57.041111,-25.609444,251.00
52,15,-57.040833,-25.609444,249.00
52,16,-57.040556,-25.609444,247.00
52,17,-57.040278,-25.609444,244.00
52,18,-57.040000,-25.609444,241.00
52,19,-57.039722,-25.609444,239.00
52,20,-57.039444,-25.609444,236.00
52,21,-57.039167,-25.609444,233.00
52,22,-57.038889,-25.609444,233.00
52,23,-57.038611,-25.609444,230.00
52,24,-57.038333,-25.609444,226.00
52,25,-57.038056,-25.609444,221.00
52,26,-57.037778,-25.609444,217.00
52,27,-57.037500,-25.609444,212.00
52,28,-57.037222,-25.609444,210.00
52,29,-57.036944,-25.609444,204.00
52,30,-57.036667,-25.609444,199.00
52,31,-57.036389,-25.609444,197.00
52,32,-57.036111,-25.609444,194.00
52,33,-57.035833,-25.609444,191.00
52,34,-57.035556,-25.609444,189.00
52,35,-57.035278,-25.609444,188.00
52,36,-57.035000,-25.609444,183.00
52,37,-57.034722,-25.609444,183.00
52,38,-57.034444,-25.609444,181.00
52,39,-57.034167,-25.609444,175.00
52,40,-57.033889,-25.609444,172.00
52,41,-57.033611,-25.609444,173.00
52,42,-57.033333,-25.609444,173.00
52,43,-57.033056,-25.609444,168.00
52,44,-57.032778,-25.609444,168.00
52,45,-57.032500,-25.609444,171.00
52,46,-57.032222,-25.609444,170.00
52,47,-57.031944,-25.609444,175.00
52,48,-57.031667,-25.609444,178.00
52,49,-57.031389,-25.609444,185.00
52,50,-57.031111,-25.609444,190.00
52,51,-57.030833,-25.609444,192.00
52,52,-57.030556,-25.609444,190.00
52,53,-57.030278,-25.609444,195.00
52,54,-57.030000,-25.609444,201.00
52,55,-57.029722,-25.609444,201.00
52,56,-57.029444,-25.609444,201.00
52,57,-57.029167,-25.609444,203.00
52,58,-57.028889,-25.609444,215.00
52,59,-57.028611,-25.609444,216.00
52,60,-57.028333,-25.609444,216.00
52,61,-57.028056,-25.609444,220.00
52,62,-57.027778,-25.609444,225.00
52,63,-57.027500,-25.609444,226.00
52,64,-57.027222,-25.609444,228.00
52,65,-57.026944,-25.609444,232.00
52,66,-57.026667,-25.609444,232.00
52,67,-57.026389,-25.609444,236.00
52,68,-57.026111,-25.609444,244.00
52,69,-57.025833,-25.609444,246.00
52,70,-57.025556,-25.609444,250.00
52,71,-57.025278,-25.609444,253.00
52,72,-57.025000,-25.609444,252.00
52,73,-57.024722,-25.609444,252.00
52,74,-57.024444,-25.609444,254.00
52,75,-57.024167,-25.609444,261.00
52,76,-57.023889,-25.609444,269.00
52,77,-57.023611,-25.609444,271.00
52,78,-57.023333,-25.609444,273.00
52,79,-57.023056,-25.609444,277.00
52,80,-57.022778,-25.609444,276.00
52,81,-57.022500,-25.609444,278.00
52,82,-57.022222,-25.609444,281.00
52,83,-57.021944,-25.609444,284.00
52,84,-57.021667,-25.609444,288.00
52,85,-57.021389,-25.609444,286.00
52,86,-57.021111,-25.609444,288.00
52,87,-57.020833,-25.609444,291.00
52,88,-57.020556,-25.609444,292.00
52,89,-57.020278,-25.609444,295.00
52,90,-57.020000,-25.609444,297.00
52,91,-57.019722,-25.609444,300.00
52,92,-57.019444,-25.609444,308.00
52,93,-57.019167,-25.609444,318.00
52,94,-57.018889,-25.609444,330.00
52,95,-57.018611,-25.609444,341.00
52,96,-57.018333,-25.609444,349.00
52,97,-57.018056,-25.609444,348.00
52,98,-57.017778,-25.609444,347.00
52,99,-57.017500,-25.609444,343.00
52,100,-57.017222,-25.609444,337.00
52,101,-57.016944,-25.609444,329.00
52,102,-57.016667,-25.609444,329.00
52,103,-57.016389,-25.609444,332.00
52,104,-57.016111,-25.609444,335.00
52,105,-57.015833,-25.609444,339.00
52,106,-57.015556,-25.609444,342.00
52,107,-57.015278,-25.609444,343.00
53,0,-57.045000,-25.609722,276.00
53,1,-57.044722,-25.609722,276.00
53,2,-57.044444,-25.609722,275.00
53,3,-57.044167,-25.609722,270.00
53,4,-57.043889,-25.609722,265.00
53,5,-57.043611,-25.609722,263.00
53,6,-57.043333,-25.609722,260.00
53,7,-57.043056,-25.609722,261.00
53,8,-57.042778,-25.609722,257.00
53,9,-57.042500,-25.609722,254.00
53,10,-57.042222,-25.609722,253.00
53,11,-57.041944,-25.609722,252.00
53,12,-57.041667,-25.609722,252.00
53,13,-57.041389,-25.609722,252.00
53,14,-57.041111,-25.609722,251.00
53,15,-57.040833,-25.609722,250.00
53,16,-57.040556,-25.609722,248.00
53,17,-57.040278,-25.609722,243.00
53,18,-57.040000,-25.609722,240.00
53,19,-57.039722,-25.609722,237.00
53,20,-57.039444,-25.609722,236.00
53,21,-57.039167,-25.609722,233.00
53,22,-57.038889,-25.609722,233.00
53,23,-57.038611,-25.609722,230.00
53,24,-57.038333,-25.609722,227.00
53,25,-57.038056,-25.609722,222.00
53,26,-57.037778,-25.609722,220.00
53,27,-57.037500,-25.609722,213.00
53,28,-57.037222,-25.609722,209.00
53,29,-57.036944,-25.609722,205.00
53,30,-57.036667,-25.609722,199.00
53,31,-57.036389,-25.609722,195.00
53,32,-57.036111,-25.609722,193.00
53,33,-57.035833,-25.609722,190.00
53,34,-57.035556,-25.609722,187.00
53,35,-57.035278,-25.609722,186.00
53,36,-57.035000,-25.609722,181.00
53,37,-57.034722,-25.609722,178.00
53,38,-57.034444,-25.609722,178.00
53,39,-57.034167,-25.609722,178.00
53,40,-57.033889,-25.609722,175.00
53,41,-57.033611,-25.609722,173.00
53,42,-57.033333,-25.609722,170.00
53,43,-57.033056,-25.609722,166.00
53,44,-57.032778,-25.609722,166.00
53,45,-57.032500,-25.609722,166.00
53,46,-57.032222,-25.609722,166.00
53,47,-57.031944,-25.609722,173.00
53,48,-57.031667,-25.609722,174.00
53,49,-57.031389,-25.609722,180.00
53,50,-57.031111,-25.609722,183.00
53,51,-57.030833,-25.609722,188.00
53,52,-57.030556,-25.609722,190.00
53,53,-57.030278,-25.609722,193.00
53,54,-57.030000,-25.609722,196.00
53,55,-57.029722,-25.609722,198.00
53,56,-57.029444,-25.609722,199.00
53,57,-57.029167,-25.609722,207.00
53,58,-57.028889,-25.609722,214.00
53,59,-57.028611,-25.609722,216.00
53,60,-57.028333,-25.609722,216.00
53,61,-57.028056,-25.609722,219.00
53,62,-57.027778,-25.609722,224.00
53,63,-57.027500,-25.609722,224.00
53,64,-57.027222,-25.609722,228.00
53,65,-57.026944,-25.609722,229.00
53,66,-57.026667,-25.609722,230.00
53,67,-57.026389,-25.609722,233.00
53,68,-57.026111,-25.609722,239.00
53,69,-57.025833,-25.609722,240.00
53,70,-57.025556,-25.609722,243.00
53,71,-57.025278,-25.609722,246.00
53,72,-57.025000,-25.609722,249.00
53,73,-57.024722,-25.609722,254.00
53,74,-57.024444,-25.609722,255.00
53,75,-57.024167,-25.609722,258.00
53,76,-57.023889,-25.609722,263.00
53,77,-57.023611,-25.609722,262.00
53,78,-57.023333,-25.609722,269.00
53,79,-57.023056,-25.609722,275.00
53,80,-57.022778,-25.609722,274.00
53,81,-57.022500,-25.609722,275.00
53,82,-57.022222,-25.609722,279.00
53,83,-57.021944,-25.609722,281.00
53,84,-57.021667,-25.609722,286.00
53,85,-57.021389,-25.609722,283.00
53,86,-57.021111,-25.609722,284.00
53,87,-57.020833,-25.609722,289.00
53,88,-57.020556,-25.609722,290.00
53,89,-57.020278,-25.609722,292.00
53,90,-57.020000,-25.609722,297.00
53,91,-57.019722,-25.609722,300.00
53,92,-57.019444,-25.609722,310.00
53,93,-57.019167,-25.609722,321.00
53,94,-57.018889,-25.609722,336.00
53,95,-57.018611,-25.609722,349.00
53,96,-57.018333,-25.609722,363.00
53,97,-57.018056,-25.609722,365.00
53,98,-57.017778,-25.609722,361.00
53,99,-57.017500,-25.609722,355.00
53,100,-57.017222,-25.609722,348.00
53,101,-57.016944,-25.609722,338.00
53,102,-57.016667,-25.609722,331.00
53,103,-57.016389,-25.609722,332.00
53,104,-57.016111,-25.609722,336.00
53,105,-57.015833,-25.609722,340.00
53,106,-57.015556,-25.609722,343.00
53,107,-57.015278,-25.609722,344.00
54,0,-57.045000,-25.610000,266.00
54,1,-57.044722,-25.610000,265.00
54,2,-57.044444,-25.610000,266.00
54,3,-57.044167,-25.610000,263.00
54,4,-57.043889,-25.610000,261.00
54,5,-57.043611,-25.610000,258.00
54,6,-57.043333,-25.610000,254.00
54,7,-57.043056,-25.610000,251.00
54,8,-57.042778,-25.610000,248.00
54,9,-57.042500,-25.610000,248.00
54,10,-57.042222,-25.610000,247.00
54,11,-57.041944,-25.610000,248.00
54,12,-57.041667,-25.610000,248.00
54,13,-57.041389,-25.610000,250.00
54,14,-57.041111,-25.610000,250.00
54,15,-57.040833,-25.610000,247.00
54,16,-57.040556,-25.610000,246.00
54,17,-57.040278,-25.610000,242.00
54,18,-57.040000,-25.610000,239.00
54,19,-57.039722,-25.610000,237.00
54,20,-57.039444,-25.610000,236.00
54,21,-57.039167,-25.610000,232.00
54,22,-57.038889,-25.610000,230.00
54,23,-57.038611,-25.610000,227.00
54,24,-57.038333,-25.610000,225.00
54,25,-57.038056,-25.610000,224.00
54,26,-57.037778,-25.610000,220.00
54,27,-57.037500,-25.610000,216.00
54,28,-57.037222,-25.610000,212.00
54,29,-57.036944,-25.610000,206.00
54,30,-57.036667,-25.610000,201.00
54,31,-57.036389,-25.610000,196.00
54,32,-57.036111,-25.610000,192.00
54,33,-57.035833,-25.610000,188.00
54,34,-57.035556,-25.610000,185.00
54,35,-57.035278,-25.610000,183.00
54,36,-57.035000,-25.610000,181.00
54,37,-57.034722,-25.610000,178.00
54,38,-57.034444,-25.610000,175.00
54,39,-57.034167,-25.610000,174.00
54,40,-57.033889,-25.610000,173.00
54,41,-57.033611,-25.610000,171.00
54,42,-57.033333,-25.610000,167.00
54,43,-57.033056,-25.610000,165.00
54,44,-57.032778,-25.610000,165.00
54,45,-57.032500,-25.610000,164.00
54,46,-57.032222,-25.610000,165.00
54,47,-57.031944,-25.610000,174.00
54,48,-57.031667,-25.610000,175.00
54,49,-57.031389,-25.610000,179.00
54,50,-57.031111,-25.610000,181.00
54,51,-57.030833,-25.610000,181.00
54,52,-57.030556,-25.610000,186.00
54,53,-57.030278,-25.610000,188.00
54,54,-57.030000,-25.610000,189.00
54,55,-57.029722,-25.610000,195.00
54,56,-57.029444,-25.610000,199.00
54,57,-57.029167,-25.610000,206.00
54,58,-57.028889,-25.610000,210.00
54,59,-57.028611,-25.610000,215.00
54,60,-57.028333,-25.610000,216.00
54,61,-57.028056,-25.610000,221.00
54,62,-57.027778,-25.610000,223.00
54,63,-57.027500,-25.610000,221.00
54,64,-57.027222,-25.610000,223.00
54,65,-57.026944,-25.610000,225.00
54,66,-57.026667,-25.610000,226.00
54,67,-57.026389,-25.610000,230.00
54,68,-57.026111,-25.610000,232.00
54,69,-57.025833,-25.610000,233.00
54,70,-57.025556,-25.610000,236.00
54,71,-57.025278,-25.610000,239.00
54,72,-57.025000,-25.610000,241.00
54,73,-57.024722,-25.610000,246.00
54,74,-57.024444,-25.610000,249.00
54,75,-57.024167,-25.610000,250.00
54,76,-57.023889,-25.610000,253.00
54,77,-57.023611,-25.610000,255.00
54,78,-57.023333,-25.610000,261.00
54,79,-57.023056,-25.610000,270.00
54,80,-57.022778,-25.610000,272.00
54,81,-57.022500,-25.610000,272.00
54,82,-57.022222,-25.610000,277.00
54,83,-57.021944,-25.610000,275.00
54,84,-57.021667,-25.610000,279.00
54,85,-57.021389,-25.610000,283.00
54,86,-57.021111,-25.610000,285.00
54,87,-57.020833,-25.610000,285.00
54,88,-57.020556,-25.610000,287.00
54,89,-57.020278,-25.610000,290.00
54,90,-57.020000,-25.610000,294.00
54,91,-57.019722,-25.610000,303.00
54,92,-57.019444,-25.610000,312.00
54,93,-57.019167,-25.610000,323.00
54,94,-57.018889,-25.610000,337.00
54,95,-57.018611,-25.610000,354.00
54,96,-57.018333,-25.610000,371.00
54,97,-57.018056,-25.610000,380.00
54,98,-57.017778,-25.610000,378.00
54,99,-57.017500,-25.610000,368.00
54,100,-57.017222,-25.610000,356.00
54,101,-57.016944,-25.610000,346.00
54,102,-57.016667,-25.610000,337.00
54,103,-57.016389,-25.610000,333.00
54,104,-57.016111,-25.610000,338.00
54,105,-57.015833,-25.610000,340.00
54,106,-57.015556,-25.610000,341.00
54,107,-57.015278,-25.610000,345.00
55,0,-57.045000,-25.610278,260.00
55,1,-57.044722,-25.610278,259.00
55,2,-57.044444,-25.610278,259.00
55,3,-57.044167,-25.610278,257.00
55,4,-57.043889,-25.610278,254.00
55,5,-57.043611,-25.610278,252.00
55,6,-57.043333,-25.610278,249.00
55,7,-57.043056,-25.610278,248.00
55,8,-57.042778,-25.610278,245.00
55,9,-57.042500,-25.610278,243.00
55,10,-57.042222,-25.610278,243.00
55,11,-57.041944,-25.610278,243.00
55,12,-57.041667,-25.610278,246.00
55,13,-57.041389,-25.610278,245.00
55,14,-57.041111,-25.610278,245.00
55,15,-57.040833,-25.610278,242.00
55,16,-57.040556,-25.610278,242.00
55,17,-57.040278,-25.610278,241.00
55,18,-57.040000,-25.610278,239.00
55,19,-57.039722,-25.610278,236.00
55,20,-57.039444,-25.610278,234.00
55,21,-57.039167,-25.610278,229.00
55,22,-57.038889,-25.610278,228.00
55,23,-57.038611,-25.610278,225.00
55,24,-57.038333,-25.610278,222.00
55,25,-57.038056,-25.610278,223.00
55,26,-57.037778,-25.610278,222.00
55,27,-57.037500,-25.610278,217.00
55,28,-57.037222,-25.610278,212.00
55,29,-57.036944,-25.610278,207.00
55,30,-57.036667,-25.610278,200.00
55,31,-57.036389,-25.610278,194.00
55,32,-57.036111,-25.610278,190.00
55,33,-57.035833,-25.610278,186.00
55,34,-57.035556,-25.610278,184.00
55,35,-57.035278,-25.610278,183.00
55,36,-57.035000,-25.610278,180.00
55,37,-57.034722,-25.610278,177.00
55,38,-57.034444,-25.610278,172.00
55,39,-57.034167,-25.610278,171.00
55,40,-57.033889,-25.610278,169.00
55,41,-57.033611,-25.610278,166.00
55,42,-57.033333,-25.610278,163.00
55,43,-57.033056,-25.610278,162.00
55,44,-57.032778,-25.610278,161.00
55,45,-57.032500,-25.610278,162.00
55,46,-57.032222,-25.610278,165.00
55,47,-57.031944,-25.610278,170.00
55,48,-57.031667,-25.610278,175.00
55,49,-57.031389,-25.610278,175.00
55,50,-57.031111,-25.610278,177.00
55,51,-57.030833,-25.610278,179.00
55,52,-57.030556,-25.610278,181.00
55,53,-57.030278,-25.610278,182.00
55,54,-57.030000,-25.610278,185.00
55,55,-57.029722,-25.610278,192.00
55,56,-57.029444,-25.610278,196.00
55,57,-57.029167,-25.610278,201.00
55,58,-57.028889,-25.610278,206.00
55,59,-57.028611,-25.610278,212.00
55,60,-57.028333,-25.610278,217.00
55,61,-57.028056,-25.610278,220.00
55,62,-57.027778,-25.610278,219.00
55,63,-57.027500,-25.610278,220.00
55,64,-57.027222,-25.610278,219.00
55,65,-57.026944,-25.610278,224.00
55,66,-57.026667,-25.610278,224.00
55,67,-57.026389,-25.610278,226.00
55,68,-57.026111,-25.610278,228.00
55,69,-57.025833,-25.610278,229.00
55,70,-57.025556,-25.610278,231.00
55,71,-57.025278,-25.610278,234.00
55,72,-57.025000,-25.610278,236.00
55,73,-57.024722,-25.610278,240.00
55,74,-57.024444,-25.610278,244.00
55,75,-57.024167,-25.610278,247.00
55,76,-57.023889,-25.610278,250.00
55,77,-57.023611,-25.610278,252.00
55,78,-57.023333,-25.610278,257.00
55,79,-57.023056,-25.610278,266.00
55,80,-57.022778,-25.610278,266.00
55,81,-57.022500,-25.610278,269.00
55,82,-57.022222,-25.610278,272.00
55,83,-57.021944,-25.610278,271.00
55,84,-57.021667,-25.610278,274.00
55,85,-57.021389,-25.610278,278.00
55,86,-57.021111,-25.610278,285.00
55,87,-57.020833,-25.610278,282.00
55,88,-57.020556,-25.610278,284.00
55,89,-57.020278,-25.610278,288.00
55,90,-57.020000,-25.610278,296.00
55,91,-57.019722,-25.610278,303.00
55,92,-57.019444,-25.610278,308.00
55,93,-57.019167,-25.610278,319.00
55,94,-57.018889,-25.610278,334.00
55,95,-57.018611,-25.610278,350.00
55,96,-57.018333,-25.610278,371.00
55,97,-57.018056,-25.610278,388.00
55,98,-57.017778,-25.610278,392.00
55,99,-57.017500,-25.610278,383.00
55,100,-57.017222,-25.610278,369.00
55,101,-57.016944,-25.610278,360.00
55,102,-57.016667,-25.610278,350.00
55,103,-57.016389,-25.610278,341.00
55,104,-57.016111,-25.610278,338.00
55,105,-57.015833,-25.610278,338.00
55,106,-57.015556,-25.610278,340.00
55,107,-57.015278,-25.610278,344.00
56,0,-57.045000,-25.610556,259.00
56,1,-57.044722,-25.610556,257.00
56,2,-57.044444,-25.610556,255.00
56,3,-57.044167,-25.610556,252.00
56,4,-57.043889,-25.610556,249.00
56,5,-57.043611,-25.610556,247.00
56,6,-57.043333,-25.610556,245.00
56,7,-57.043056,-25.610556,243.00
56,8,-57.042778,-25.610556,241.00
56,9,-57.042500,-25.610556,240.00
56,10,-57.042222,-25.610556,239.00
56,11,-57.041944,-25.610556,241.00
56,12,-57.041667,-25.610556,242.00
56,13,-57.041389,-25.610556,240.00
56,14,-57.041111,-25.610556,242.00
56,15,-57.040833,-25.610556,241.00
56,16,-57.040556,-25.610556,241.00
56,17,-57.040278,-25.610556,239.00
56,18,-57.040000,-25.610556,237.00
56,19,-57.039722,-25.610556,233.00
56,20,-57.039444,-25.610556,231.00
56,21,-57.039167,-25.610556,227.00
56,22,-57.038889,-25.610556,226.00
56,23,-57.038611,-25.610556,223.00
56,24,-57.038333,-25.610556,221.00
56,25,-57.038056,-25.610556,225.00
56,26,-57.037778,-25.610556,222.00
56,27,-57.037500,-25.610556,216.00
56,28,-57.037222,-25.610556,211.00
56,29,-57.036944,-25.610556,206.00
56,30,-57.036667,-25.610556,199.00
56,31,-57.036389,-25.610556,192.00
56,32,-57.036111,-25.610556,189.00
56,33,-57.035833,-25.610556,186.00
56,34,-57.035556,-25.610556,183.00
56,35,-57.035278,-25.610556,181.00
56,36,-57.035000,-25.610556,179.00
56,37,-57.034722,-25.610556,178.00
56,38,-57.034444,-25.610556,176.00
56,39,-57.034167,-25.610556,169.00
56,40,-57.033889,-25.610556,168.00
56,41,-57.033611,-25.610556,166.00
56,42,-57.033333,-25.610556,162.00
56,43,-57.033056,-25.610556,163.00
56,44,-57.032778,-25.610556,164.00
56,45,-57.032500,-25.610556,160.00
56,46,-57.032222,-25.610556,163.00
56,47,-57.031944,-25.610556,164.00
56,48,-57.031667,-25.610556,166.00
56,49,-57.031389,-25.610556,166.00
56,50,-57.031111,-25.610556,170.00
56,51,-57.030833,-25.610556,173.00
56,52,-57.030556,-25.610556,172.00
56,53,-57.030278,-25.610556,172.00
56,54,-57.030000,-25.610556,178.00
56,55,-57.029722,-25.610556,188.00
56,56,-57.029444,-25.610556,193.00
56,57,-57.029167,-25.610556,197.00
56,58,-57.028889,-25.610556,205.00
56,59,-57.028611,-25.610556,211.00
56,60,-57.028333,-25.610556,214.00
56,61,-57.028056,-25.610556,215.00
56,62,-57.027778,-25.610556,217.00
56,63,-57.027500,-25.610556,216.00
56,64,-57.027222,-25.610556,217.00
56,65,-57.026944,-25.610556,221.00
56,66,-57.026667,-25.610556,221.00
56,67,-57.026389,-25.610556,222.00
56,68,-57.026111,-25.610556,224.00
56,69,-57.025833,-25.610556,227.00
56,70,-57.025556,-25.610556,227.00
56,71,-57.025278,-25.610556,230.00
56,72,-57.025000,-25.610556,234.00
56,73,-57.024722,-25.610556,237.00
56,74,-57.024444,-25.610556,239.00
56,75,-57.024167,-25.610556,244.00
56,76,-57.023889,-25.610556,248.00
56,77,-57.023611,-25.610556,249.00
56,78,-57.023333,-25.610556,256.00
56,79,-57.023056,-25.610556,262.00
56,80,-57.022778,-25.610556,261.00
56,81,-57.022500,-25.610556,265.00
56,82,-57.022222,-25.610556,269.00
56,83,-57.021944,-25.610556,270.00
56,84,-57.021667,-25.610556,274.00
56,85,-57.021389,-25.610556,279.00
56,86,-57.021111,-25.610556,283.00
56,87,-57.020833,-25.610556,284.00
56,88,-57.020556,-25.610556,283.00
56,89,-57.020278,-25.610556,286.00
56,90,-57.020000,-25.610556,296.00
56,91,-57.019722,-25.610556,300.00
56,92,-57.019444,-25.610556,306.00
56,93,-57.019167,-25.610556,315.00
56,94,-57.018889,-25.610556,330.00
56,95,-57.018611,-25.610556,344.00
56,96,-57.018333,-25.610556,363.00
56,97,-57.018056,-25.610556,381.00
56,98,-57.017778,-25.610556,395.00
56,99,-57.017500,-25.610556,394.00
56,100,-57.017222,-25.610556,377.00
56,101,-57.016944,-25.610556,365.00
56,102,-57.016667,-25.610556,355.00
56,103,-57.016389,-25.610556,345.00
56,104,-57.016111,-25.610556,340.00
56,105,-57.015833,-25.610556,340.00
56,106,-57.015556,-25.610556,340.00
56,107,-57.015278,-25.610556,342.00
57,0,-57.045000,-25.610833,257.00
57,1,-57.044722,-25.610833,254.00
57,2,-57.044444,-25.610833,253.00
57,3,-57.044167,-25.610833,250.00
57,4,-57.043889,-25.610833,246.00
57,5,-57.043611,-25.610833,242.00
57,6,-57.043333,-25.610833,242.00
57,7,-57.043056,-25.610833,241.00
57,8,-57.042778,-25.610833,238.00
57,9,-57.042500,-25.610833,236.00
57,10,-57.042222,-25.610833,238.00
57,11,-57.041944,-25.610833,241.00
57,12,-57.041667,-25.610833,238.00
57,13,-57.041389,-25.610833,237.00
57,14,-57.041111,-25.610833,239.00
57,15,-57.040833,-25.610833,239.00
57,16,-57.040556,-25.610833,240.00
